1.00000000000	45684
2.00000000000	45683
3.00000000000	198686
4.00000000000	114643
5.00000000000	447668
6.00000000000	198829
7.00000000000	261877
8.00000000000	45682
9.00000000000	363254
10.00000000000	44936
11.00000000000	45681
12.00000000000	210866
13.00000000000	57372
14.00000000000	148778
15.00000000000	198723
16.00000000000	163799
17.00000000000	29543
18.00000000000	874945
19.00000000000	198984
20.00000000000	1144095
21.00000000000	11838
22.00000000000	78273
23.00000000000	62769
24.00000000000	232467
25.00000000000	55683
26.00000000000	20283
27.00000000000	54846
28.00000000000	73773
29.00000000000	45681
30.00000000000	198722
31.00000000000	155534
32.00000000000	238825
33.00000000000	166307
34.00000000000	781633
35.00000000000	198976
36.00000000000	1181455
37.00000000000	1541242
38.00000000000	198618
39.00000000000	1853238
40.00000000000	198580
41.00000000000	1774867
42.00000000000	198728
43.00000000000	1258384
44.00000000000	413905
45.00000000000	198741
46.00000000000	1505001
47.00000000000	198686
48.00000000000	1331121
49.00000000000	1025122
50.00000000000	872111
51.00000000000	2209834
52.00000000000	1694868
53.00000000000	198829
54.00000000000	146115
55.00000000000	1873939
56.00000000000	2037100
57.00000000000	761244
58.00000000000	198694
59.00000000000	2214116
60.00000000000	2836528
61.00000000000	5960401
62.00000000000	198728
63.00000000000	1995344
64.00000000000	2231264
65.00000000000	105245
66.00000000000	93394
67.00000000000	215070
68.00000000000	109824
69.00000000000	85543
70.00000000000	111232
71.00000000000	112640
72.00000000000	114048
73.00000000000	2887548
74.00000000000	115456
75.00000000000	2384373
76.00000000000	116864
77.00000000000	391674
78.00000000000	45681
79.00000000000	2221875
80.00000000000	198712
81.00000000000	285949
82.00000000000	8422316
83.00000000000	198740
84.00000000000	332413
85.00000000000	1047997
86.00000000000	168960
87.00000000000	170368
88.00000000000	919128
89.00000000000	705468
90.00000000000	1049879
91.00000000000	3525040
92.00000000000	1570636
93.00000000000	876603
94.00000000000	198751
95.00000000000	185054
96.00000000000	1048418
97.00000000000	187264
98.00000000000	188672
99.00000000000	190080
100.00000000000	923253
101.00000000000	384468
102.00000000000	194304
103.00000000000	919128
104.00000000000	369735
105.00000000000	36497
106.00000000000	198737
107.00000000000	196318
108.00000000000	1051246
109.00000000000	2761509
110.00000000000	398464
111.00000000000	479016
112.00000000000	314368
113.00000000000	198953
114.00000000000	742068
