0.0023501	3363
0.0643752	13602
0.5757403	13605
1.3428493	88802
1.6295362	604496
1.7313702	155775
1.8497641	177991
2.0539932	111612
2.1583133	41016
2.2365313	41116
2.2369370	36676
2.4346790	146715
2.7450612	42466
4.1040242	87515
4.1047170	63715
5.2256072	639574
5.8944330	13602
6.0137360	660965
6.0143371	84359
6.2436340	16499
6.5476332	232144
7.2454121	27512
7.3625262	136101
7.7421632	259903
13.0855982	242778
13.0863812	1933692
13.1337612	13600
13.1372182	30882
13.8150704	38124
15.6052294	77157
16.2639112	562337
16.8856032	409135
17.2873251	404050
17.8459442	203402
18.9278753	347168
19.2702103	652665
19.5684264	364042
19.6153862	196590
19.7384272	115207
19.7743392	193987
19.8703191	100460
20.7219372	52701
21.1135621	107725
21.6066291	162566
21.7191041	180072
21.8245602	142894
22.0974603	66333
22.4550242	172404
22.6194263	197498
22.6248362	62834
23.1114392	89049
23.1149321	119814
23.2800491	199779
23.4528091	106519
23.4622340	41116
23.5551519	31010
23.7740510	117684
24.0269730	146658
24.2275360	107793
24.5446248	64261
24.5741420	80145
24.7053680	63107
24.8468969	116974
25.0060370	141338
25.3564339	96992
25.5068469	95901
25.5393548	94314
25.5436087	74851
26.0905147	61016
26.0998487	87415
26.2375038	144292
26.3386939	213772
27.1476109	42482
27.2585728	205546
27.8176899	144600
28.4361079	62274
28.8366020	327552
29.1119208	339487
29.3596199	245949
29.5939488	185245
30.3349068	307306
30.4023488	348123
30.5609868	866323
31.0254538	187482
31.2501287	375706
31.5288298	218949
31.9471707	184249
32.7020478	120028
32.7412796	127928
32.9541748	194193
33.4886189	301861
33.7394638	238152
35.0059698	210918
35.1023088	198776
36.0219510	666238
36.8753150	255225
37.7115321	204875
39.0534072	199203
43.0566342	384710
43.0568662	206417
43.6909993	1139981
48.1499302	237126
48.7779794	680831
49.2187393	2511974
49.7792194	3079451
50.3540165	839544
50.3830125	724004
50.9454136	178015
51.2457066	191484
51.4587946	858417
52.1649957	505093
52.1654859	223312
52.6228240	2267
52.6228337	5074
52.6229458	1238
52.8628957	1130311
52.8748417	200937
53.0339048	926161
53.2963119	524128
53.6485178	768244
53.6514418	195728
54.7075839	181805
55.3367460	1031903
58.1472590	610024
58.1474669	191629
58.1528299	324737
58.1532929	199302
58.7851489	1553624
58.7884789	229541
58.9774678	2723802
59.6839166	947877
60.0691476	810265
60.1678808	1112921
60.9320159	802656
61.0558040	792457
61.7661872	521428
62.2834201	213006
62.3732052	1183606
62.7856712	2763238
63.1752932	1497899
63.9190602	299167
63.9408462	472425
64.0148993	1310880
64.5213952	453809
64.5452843	224209
65.3030901	347142
65.8426611	184262
65.8698673	270848
66.3019574	320067
66.7252114	335632
66.7969253	235034
67.3061254	656390
67.7596915	150157
68.1698704	334546
68.5194614	2391229
69.1995573	199366
69.6519833	655903
70.4945183	1049792
70.8621142	1685817
70.8676412	670057
70.8812232	2531756
71.7295132	564801
72.3812733	1608510
72.4316773	219078
72.8984964	657538
73.3759964	1062349
73.7695594	1146892
74.4297965	178603
74.9839504	2171818
74.9841592	198854
75.7616971	5459604
76.3530371	4982188
76.9211411	2248194
77.5265532	822583
77.9126492	12336915
78.1619132	1659169
78.9706542	1683746
79.6882653	198751
80.3324633	3127811
80.7246912	3089540
81.3344800	482654
81.9485221	365704
81.9487391	213748
82.8889749	7576409
83.5071740	785724
83.5079739	184130
84.4777889	2231728
85.1884351	2207973
85.1892121	198745
85.2596180	2027366
85.7988250	2992484
86.4516771	724213
86.5706730	1365406
86.8096211	535071
87.3093641	199523
87.4764769	198623
88.1439319	1098815
89.0288978	2975320
89.1937857	3635
89.1998677	3635
89.2062068	3635
89.2651978	3546108
89.9633048	2258757
90.1588616	1763588
90.1619325	1578735
91.0707376	211702
91.0874696	1881435
91.3489318	1481886
91.3509388	1301038
92.0504758	1687287
92.7556379	731941
