1.0335500	1448
1.0570531	1448
1.0719461	2187
1.1090522	2187
1.1133370	1448
1.1191230	2187
1.1203492	3814
1.2664182	3815
1.3495803	4931
1.3537774	1958
1.3580804	3570
1.4184804	3570
1.4453144	7067
1.5258064	7037
2.0238996	5792
3.2702315	1448
3.5676234	1210
3.6438913	6782
3.7184675	6801
4.0714684	10136
5.4021285	34282
5.4029374	3695
5.4036415	3695
5.4231923	6761
5.5006952	6747
5.5831251	6731
5.6385112	1238
5.6624632	6780
5.8556693	42773
5.8674793	42770
6.3501132	1238
6.9392860	3468
7.9739561	69509
9.0752652	1448
9.1834273	2896
9.2532413	1210
9.3456693	3207
9.6989043	3695
10.6748872	3207
10.7133203	3695
10.7134082	198879
10.7582521	9259
10.9166372	5147
11.6526914	190064
11.7568564	1210
11.8427014	1239
11.8835545	1210
13.6112034	199266
13.7096574	1210
13.7729392	2267
13.7762561	3635
13.8377101	3635
13.8535602	3635
13.9159691	3635
14.6623383	64916
14.9814031	22289
15.2352202	2267
15.3041432	7812
15.5605772	144852
15.8617861	13071
15.8625534	41187
16.1713762	6362
16.2632213	10709
17.1377614	54918
17.1813605	42466
18.3998606	6362
19.1585364	1448
19.1836674	1448
20.3004866	59651
20.4190135	20272
21.2372477	120479
21.4282846	1238
21.8729687	57020
22.4642057	19726
22.8245358	31940
23.6760459	70907
24.2441778	12155
24.8183548	54167
25.1497047	23679
25.4720247	10220
25.4834015	1238
25.5528855	6761
25.7761855	6747
25.9262676	121677
26.6396935	31538
26.7117085	6733
26.7401395	6751
26.7767146	40061
27.0706847	2017
27.4577186	37436
27.8270636	27050
28.2685068	18167
28.5127518	19500
28.7582889	18638
29.2092109	27812
29.6272259	25509
30.0072410	34981
30.8149431	4913
31.1707582	140568
31.9964771	23150
32.9609432	51052
33.1399212	16657
33.5047522	39782
34.0755284	55898
34.4184973	16580
34.8058693	16232
35.1053603	27613
35.1149161	18094
35.2387772	141728
35.2710612	12560
35.4556582	13753
35.7706752	14022
35.9973521	10217
36.1837552	10809
36.3517272	10248
36.4986444	13092
37.2850654	68606
37.7795553	9260
38.4780011	41642
39.4340422	25079
39.9486392	121903
40.2711182	158020
40.4676962	21422
40.8354282	22694
42.3145363	29463
44.1673985	90124
44.1728306	125965
45.4890044	50844
45.7425745	9731
45.8197885	10014
45.9705515	12527
46.1898985	8742
46.3064134	7229
46.9888844	139044
47.8059323	18047
48.1976314	37969
48.4299104	12695
49.6040564	130426
49.7392883	1240
49.8103724	8328
50.8943272	3863
51.0471463	11076
51.4894223	41885
51.7297683	9241
51.9489782	4914
52.3269532	147808
52.6599522	5061
53.6092772	24752
54.4012184	5064
55.4608953	34599
55.8156893	132087
56.2347105	81936
57.2620373	66708
57.4929194	129996
59.8933072	20844
60.6439121	29461
61.4496140	55390
61.4843941	64783
62.0147500	15052
62.8065491	61418
63.0174491	129044
65.3841760	16499
67.8361681	88781
68.0710559	72103
68.2324450	10274
68.3923531	6681
68.4882131	10561
70.3156130	17476
72.5052412	12156
72.8044441	104640
73.3017342	25278
73.8625531	33155
73.8678663	145028
73.8754582	3735
74.4153392	13605
74.4153514	13603
74.4447873	13602
74.4789813	13602
75.0594933	13603
75.1347823	1034
75.3694143	18216
75.3731673	1032
75.4650483	5066
75.5565474	13605
76.3968203	1448
76.6398084	29433
77.1157715	39379
77.1188254	17877
77.3145034	9044
78.2118714	38721
78.4795463	7813
78.5682793	1238
79.3822803	120668
80.2134173	142199
80.2170534	19726
80.2208464	49780
