1	198754
2	198576
3	184881
4	144203
5	198759
6	177558
7	198960
8	435009
9	231588
10	378295
11	198770
12	178726
13	854556
14	198746
15	193762
16	837031
17	198975
18	984140
19	573014
20	198635
21	545340
22	611295
23	1571722
24	1615784
25	184694
26	1695502
27	1371884
28	389592
29	2583746
30	255172
31	1008917
32	198770
33	1123202
34	1813919
35	291044
36	198674
37	3444658
38	3551712
39	198732
40	3891723
41	198739
42	2896031
43	644807
44	198830
45	1101120
46	204766
47	199115
48	2460347
49	1797822
50	2011446
51	1321734
52	191124
53	934241
54	384131
55	945639
56	292030
57	218166
58	1227634
59	206884
