1179080	523	153693,196549,128973,195919,196328,289083,116340,219230,183062,241522,196458,718651,630680,196455,289825,196310,582692,196549,216239,154451,179132,102405,115543,100908,195919,338384,196328,116340,289083,241522,183062,219230,110255,146339,294785,217027,187715,196593,189610,183279,421230,196007,331103,198866,102304,123426,106518,195967,249506,196597,578954,196177,661207,169140,247866,176254,548780,196659,352490,300662,231057,196086,500380,463265,246985,365039,505351,196091,234807,394819,205709,255332,196533,315274,289963,192646,175385,256587,343098,305004,196064,196165,219476,750047,134277,487224,487224
1179080	418	141701,539264,211569,136747,114220,170792,221654,169223,113463,133768,164420,117176,206057,130835,254358,227635,108989,220020,298533,237210,129208,219327,312673,153472,222916,146695,113212,119680,411782,233235,512035,512035
14607635	920	342160,198760,166821,198732,191290,187176,217428,189277,199155,690771,179051,186409,170894,413721,457645,186371,629739,760940,718918,393030,619972,795275,772355,1396425,640163,447912,426093,367589,396130,365404,448179,339739,198732,364169,389836,199155,405503,588568,641539,381597,528213,476390,690771,198689,557204,605132,558792,752269,796506,199217,578506,566901,455930,526934,1086709,556238,198813,543746,453448,478099,199214,394234,369978,320629,198611,834561,352310,430426,458807,198648,586146,473780,614747,554008,199333,445941,472797,1049877,304408,198695,198697,658680,282802,1004553,463750,668291,428760,428760
14607635	430	205468,199218,125234,119724,124935,198813,115259,183989,232541,144618,226661,167493,156546,199150,140396,205031,224719,233912,172831,261184,176195,128378,152979,302919,324071,189277,165309,324529,340658,198032,372604,296878,177015,249378,104765,192541,121946,195712,204499,142208,121916,113695,107582,364188,102784,285384,124229,150280,199252,250438,247746,222545,429777,388951,418969,220228,264043,229504,197760,238023,163542,155250,584320,330880,145024,146432,146432
14607635	876	246010,198763,198441,267196,198732,191290,184345,199154,587163,690771,641538,847557,198693,179051,199042,170894,186407,413722,199151,629739,718918,1205342,198675,795273,619975,819781,772356,599742,199351,447913,640162,426098,367591,198763,448177,365403,339737,198732,364171,389835,199154,405502,588571,381598,641537,528212,476388,198693,690771,363100,198901,558793,796508,752267,605133,566901,199217,578506,455929,556238,436544,526937,198815,653554,543747,199214,453448,478101,394235,369978,320627,441822,415838,198604,198648,352312,430424,458806,586148,554007,199331,473779,614752,472798,727804,198697,304406,263420,445942,198697,263582,402710,499230,987950,189276,1086620,478731,478731
14607635	876	100561,290064,198762,198441,166822,184345,198732,189278,191290,199153,649985,837703,1215596,198693,363100,444572,321514,179049,199043,170894,186408,413721,457644,629737,760940,718917,376134,795275,619973,772355,819783,599742,199351,640163,447913,426098,367590,448180,365404,339738,382841,364169,405505,199153,389834,588600,641539,381597,528215,690768,198693,476390,363100,605132,743040,566902,796507,199219,578505,752270,455931,436546,526936,556239,653553,198816,199213,478099,543746,453448,394235,415837,369978,320629,198610,352310,441823,198648,430424,458808,586148,554006,199332,473780,614752,472798,198695,343764,321303,445942,246524,541591,402708,1004555,498116,211872,441905,654210,369281,369281
14607635	579	199218,198816,185109,191594,287273,159081,199039,199151,178273,155177,231802,218713,414694,398830,187422,986105,301946,291197,198762,334082,491944,248781,210845,147484,199351,588573,233914,641537,1052083,528215,476391,173347,363100,558793,144924,605134,221428,422044,796509,352000,122330,101019,578507,112284,312576,114048,106654,108416,329906,119806,221056,492538,467100,186452,312333,453449,422085,394235,123847,306587,294290,145024,360353,170368,107074,158750,221722,160444,300058,101376,285190,102784,381179,212419,101376,103836,727805,525875,342105,119680,198693,399156,226331,197599,138627,198698,147840,136222,359166,122496,124030,158750,292611,240806,240806
14607635	677	232538,218714,284008,199216,144616,287274,198814,141853,199041,138334,274637,199151,197674,509995,478360,198677,531284,619974,819783,599740,772353,199351,640159,447913,426097,448176,257899,365403,681408,127758,364171,389835,405502,588572,690769,381598,641539,198693,528214,476390,558793,198899,605132,402522,752266,796507,578506,199216,142334,294212,242490,987659,526936,198814,305658,359644,154880,118455,520960,453448,187868,182109,300141,432250,320629,192094,279778,468414,352311,634838,244992,136700,106940,1064197,731648,208022,215069,109824,727803,147904,343766,112283,519637,198696,192123,163807,116990,198698,146595,106652,119804,296883,517718,243584,123904,287718,392579,112285,199313,125436,229504,292629,116864,101021,320218,131068,212454,170874,105245,198899,280427,280427
14607635	782	144613,198728,324531,372602,211873,199155,340659,198032,371817,138335,296870,420162,198675,199151,795276,819784,1384715,599741,199350,640163,447912,367589,426097,198763,448180,365401,339738,364170,389836,405503,588569,690770,362113,641539,381599,476390,528215,198691,363101,198899,558791,752268,796507,578506,566904,199219,517598,455930,436543,653554,701243,507794,543745,478100,546088,390443,784156,320627,198609,352308,166268,292538,294338,430425,161565,586147,554008,352605,199331,121174,179418,181632,111744,727806,614753,509995,478363,343765,445943,186459,198695,380920,187868,282804,101022,402708,499231,206976,193501,105600,481217,206173,108062,208384,109824,109824
14607635	740	198443,198763,184345,191288,328081,198731,189276,324531,199155,105089,116813,199041,467051,236163,199150,198677,718915,619975,819782,1537490,199350,1034409,640161,426098,367591,198763,448176,365405,689256,198731,389836,405504,588571,690769,199155,381599,641538,198691,528213,476387,558794,363101,198900,605131,161083,796509,566904,199218,578507,455931,420816,436544,144668,556238,653552,198815,313275,543747,199213,850642,369976,453448,320627,415838,198609,353474,352310,458807,495742,198647,430423,101019,102784,104192,731646,614752,165782,108062,472797,109824,727805,203356,343763,218240,101051,198694,263420,198697,263584,282804,116990,402710,369502,118272,211804,129731,119680,420162,187867,785171,269414,153770,153770
14607635	801	246012,198761,198443,166818,184346,189277,401178,387456,199039,105087,199150,457646,629737,1535931,198677,718917,619972,819782,772355,599741,640163,447913,426098,367590,202166,365402,769040,392694,364171,389833,405502,588571,199154,690771,641537,476390,528215,381595,198692,363097,232894,198900,605133,325900,752268,796509,199218,578505,455930,436542,566901,556239,198815,526933,543747,478097,575060,199213,453447,369977,415838,394234,320627,441823,103221,458806,198644,916765,332220,103838,554007,199327,614753,369942,110878,472797,727805,343765,304407,335065,198695,116989,263419,263583,198698,165815,119806,402709,121088,499233,144618,199316,136702,136702
14607635	887	246011,198762,198442,166822,184345,198732,191288,189277,211874,199152,199043,116812,199152,457645,760941,629737,718916,198676,795275,619975,772356,819782,199351,640161,1024553,367591,426097,365404,769040,387065,364171,389834,405504,588571,199152,641537,528215,381599,1105562,198692,605133,558794,363100,198898,566903,752269,199219,578506,455930,436546,796508,526936,556238,543747,676339,653554,199212,453449,369976,415836,394234,320627,352311,441824,198610,458807,430425,198647,586147,554008,803656,472798,727806,445941,304407,807115,198697,263418,263584,282803,198698,499230,481220,671106,144614,508712,328006,734893,271894,411495,411495
14607635	887	144617,246011,198763,198440,166822,184345,198731,191288,189276,324531,199153,105087,394804,457646,629737,760942,795275,198676,718918,619974,819783,772357,640162,199352,599743,447910,426098,198763,367591,448180,339737,365403,198731,693998,389834,588571,381598,817588,528214,690771,476387,363098,732976,198901,752268,605133,566901,199218,796509,578507,455929,436544,556240,526936,198815,543747,653552,478100,199213,453448,415837,394235,369978,198610,441823,600077,458805,430426,586146,198647,554007,614751,473778,199331,727804,472798,343766,622945,304408,263420,282803,198698,263585,499233,508709,1132042,1132042
14607635	414	104192,264398,144922,330799,129661,131069,139037,135935,104003,160103,101376,132476,216028,266963,106198,199219,182217,212387,170257,191776,242317,220317,258349,168215,145597,287052,413901,230410,275921,210597,172415,310145,279965,407956,407956
60001533	1572	199018,196644,365801,198938,222526,348530,452082,504480,355683,463752,198659,198964,443888,963769,121270,199196,1552405,1542636,198659,1436605,1488551,1501505,1226243,634998,538345,756271,1170771,1083816,384855,1011454,1051389,1345575,199018,1239466,1198098,1054720,1115607,1385586,198938,1264653,198659,1269544,1283655,1184851,947482,675847,198695,885072,864981,948995,974096,1162347,199296,959444,1086765,1190749,1157280,198754,1053694,897780,867195,199324,979327,1138602,681685,953238,198860,1422678,1151329,951546,817992,1277569,753876,198348,831232,1004267,199531,734679,880807,1013572,1007516,862280,823629,198498,928039,1020129,199107,182420,1071888,1078606,1152170,199039,199039
60001533	417	182420,148580,183852,148593,103646,137093,128590,104173,148515,137083,199323,122574,177992,198964,111950,199198,178116,198661,151435,249807,123717,254223,183323,160529,199580,108057,177485,400821,127773,348531,233916,311124,202752,153117,135309,159603,252033,225824,112640,268657,403156,230546,146511,159104,163123,332631,330998,314701,410077,344067,127244,122141,211200,403152,177727,115924,530050,349852,187264,105023,287459,110398,470921,116864,193469,133219,176010,176010
60001533	1567	182420,243206,248219,292592,199015,241870,198788,331934,198935,253410,343351,1016420,776718,122092,851370,198964,859404,155632,694690,199197,1552403,1542636,198661,1436607,1488551,1501505,634998,1226243,199313,538345,756274,1170771,1083817,198788,1011456,1051390,1345574,199015,1239465,1198099,1054719,198935,1115605,1385583,1269545,1283656,1162347,198660,1264654,1184851,947482,198695,864980,885071,675852,948998,974095,199296,959443,1053697,1190748,198752,1086764,1157282,897780,199323,681684,979328,867196,1138601,953237,198858,1277567,1151330,1422676,951548,198348,817993,734680,831232,199531,753875,1004265,880809,823629,1013572,1007517,198495,862280,928042,199107,1078607,1071887,1152169,1016086,628919,1866419,199038,199038
60001533	1635	182420,243205,248220,292592,199017,331934,241871,198788,222527,198936,312464,640767,776721,1259023,2014362,198660,122091,851371,198964,859403,155632,694690,199197,1552401,1542634,198659,1436608,1488551,1501503,634999,1226243,538345,756273,1170769,1083817,353879,1011454,1051389,1345575,1198098,1239467,369220,1054722,1115605,1264654,1269543,1283657,198660,1162348,1184850,1385586,675850,947482,198695,885072,864982,199297,974092,959443,948997,1053696,1086763,198753,1157282,897779,867194,1190749,199323,681684,1138601,953239,979327,198860,1422679,1277569,951547,817993,198347,753875,1151330,734677,199532,831231,880809,1013573,1004265,823630,1007515,198497,928041,1071887,1140792,199106,976247,2081793,1319199,1319199
60001533	635	198754,243847,194957,199323,260151,198961,117110,199197,140142,239506,249807,198661,250568,394133,530524,526431,289487,199313,196756,289110,431283,367279,352606,427298,363373,199017,411447,347632,101021,126963,425749,657482,215067,524541,114171,116864,290650,273443,483625,495208,182420,402521,323843,145024,279927,150302,298720,147337,497291,503074,492800,196780,203805,104192,598788,126780,125312,577179,136576,669650,102114,203950,238285,534470,338708,159808,155093,2694912,146432,393492,198497,288024,394351,435384,464032,139038,414121,343455,257757,431901,131227,343428,358920,136576,328746,147658,460091,103837,158748,105600,302138,302138
60001533	899	182725,243846,297430,194956,257843,273637,198861,139551,198965,199830,210179,199197,198660,374060,409345,589156,938521,886638,798514,423006,199310,319768,462535,718918,633128,603221,676683,812317,395824,687777,198937,575896,1016420,776719,654585,1264654,1269542,2387219,198661,947483,675851,1184849,198692,885072,864982,948998,974095,1053696,198754,713878,1086764,1190749,867194,897781,681684,199323,1157280,979328,1138602,210846,107008,1422679,335104,112640,114048,115456,116864,951548,118272,167677,121213,122496,1151330,123904,650315,115580,175197,118395,386262,119680,129663,121088,130944,559482,180829,266112,182237,270336,472067,184448,126846,185856,128128,207212,129536,139518,328268,130944,140800,142208,143616,498119,257489,147966,277501,283008,143616,954941,158155,146559,147840,1021449,299904,159230,305536,160512,120290,156414,965234,157696,656128,102737,340861,173184,838060,144443,199040,167676,170368,685218,180830,344960,183040,184448,524110,1027832,522849,187869,187869
60001533	907	182420,199296,361842,198752,260150,199321,194955,243847,367694,297430,229497,198963,312633,199196,303024,198655,549056,610416,589153,938523,886639,423006,798516,319769,462535,718916,1083817,396118,1011454,1051389,1345576,199018,1239466,1198097,1054721,1115607,1385583,1264653,1047669,221876,1283655,1184848,162887,1162346,675851,947482,885071,864982,425820,110397,208384,209792,105001,974093,221662,423007,223872,214016,215424,198031,602282,227294,437086,229504,671638,611923,700483,141741,123076,897780,199321,164736,976572,123904,979328,187831,252032,953239,640044,135292,1277569,136702,137984,139392,140800,951549,285824,145024,861240,817992,165603,198349,734679,963534,781108,1004266,880807,823629,616829,157696,159104,862279,942119,198496,163450,178460,164736,166144,168960,928038,185054,356834,172383,174592,176000,708978,103838,1078606,525107,105600,104089,107008,180829,838745,366686,201344,185856,132679,665849,187869,116991,190080,118272,806638,191488,119680,207581,121088,209792,122496,211200,501729,123904,196318,125312,422122,142207,216030,387200,218240,130944,219648,244553,133884,135168,199385,1387077,223069,208384,225280,209792,226688,114223,114223
60001533	1041	297879,245141,378982,198753,139551,199831,210176,223155,374060,387260,589156,254934,257664,938522,374041,1047411,634997,178831,538343,119388,756272,1083817,1011456,1050896,2091505,294679,338811,1047968,150129,900654,1048623,1050114,1115605,171994,335472,370304,1047670,221876,722356,181812,184448,1283656,796087,1184850,675852,947482,197395,885069,974096,667587,199296,1053695,959440,211098,212608,214016,1086763,411285,141741,198753,1048789,108491,681685,1016666,181604,979327,956998,953239,189693,198861,384384,194304,195712,196341,1151328,117133,200062,499956,201344,252032,199558,416587,198349,753875,206552,259512,208384,522368,319742,199532,263572,212211,264704,214016,215424,352531,269520,371923,219549,554110,787967,1049186,1072460,199109,146581,1152171,932025,157822,160050,160512,1338910,161920,497352,573816,573816
60001533	1087	182420,216617,198696,197908,199298,130036,182188,196255,301040,198754,198965,517622,199196,135358,303021,549054,934200,198660,982939,938523,1501504,1226239,538344,199312,634995,756273,1170769,1083818,198789,1011456,1051389,1239464,199018,1345575,1198098,1054720,1115608,1385586,198937,1264653,1283655,1184849,1269546,947481,675852,885073,198696,864983,1359027,199298,130589,948998,942556,1053696,784863,199936,101966,775922,1190751,897781,1334911,681683,979329,1047674,953563,101376,102784,953239,1049679,198861,209792,224478,372997,451968,569915,287232,374118,100765,230590,764003,232320,817992,115580,290966,118398,236222,734678,119680,199530,297244,718080,583564,241854,301470,593155,243584,128254,522161,129536,305692,130944,528135,556587,321953,126720,928041,618783,128128,138109,140926,1020129,285824,691602,145024,136702,1152169,137984,139392,140800,506833,658486,288640,199038,138777,685221,294398,149248,150656,152064,301182,1207117,156411,2642342,198385,164857,166144,898470,168960,199385,170368,170368
60001533	1312	330958,311124,270021,198694,198659,216617,310474,182185,252034,199296,229498,198965,303024,312633,199197,982939,902970,198658,934200,1488549,1501504,634999,1226243,538344,756273,1170770,1083817,383447,1011454,1051387,1345576,1198097,1239466,1054721,1115608,1385583,395972,1264655,1269546,1283657,253239,1162346,1184849,198694,675850,885072,864982,948999,974095,859947,199296,959443,1190751,1157279,1283535,1053696,1560584,867196,350462,979329,953239,1422678,198861,885516,101376,1050565,100765,312576,1277568,817991,198349,437983,753875,112284,734679,199531,485760,119680,880809,113507,1004266,169085,246525,1013574,378752,129536,862281,838431,198496,266238,135168,136576,1020128,928040,199107,369503,533906,142334,1152170,143616,145024,709105,192094,658488,193501,551321,685221,1013614,1462684,198385,1071167,162045,818654,163328,208384,164736,1196968,328921,408361,408361
60001533	1368	452080,348530,365802,198936,355683,198660,311122,182725,139549,198964,199832,199198,210177,549056,198661,610416,934202,1488550,1501504,634997,1226242,199312,538343,756272,1170771,1083818,198789,1011456,1051390,1345576,1239466,1198098,1054721,1115606,1385584,395972,1264654,1269544,198660,1283655,1162348,947483,198694,675852,885073,864982,948997,199298,1184849,974092,959443,1086763,1190750,198753,1157282,1053695,897780,199323,867194,979328,1138603,681684,953238,198860,304128,1422679,1151328,951549,817991,778083,753875,198347,831232,1004265,199531,734680,123535,123904,880810,1013571,1007514,862281,576190,198496,133354,133760,135168,928040,1020129,199107,669603,1051044,1152171,199041,658487,685220,982295,1047720,153216,159396,153472,1047548,198384,293808,1192903,305565,306944,754515,285960,148643,1155997,199386,165740,165740
60001533	372	198963,240028,187846,199308,114344,130141,118131,105657,256087,163809,220541,159677,103955,265972,103007,247330,187046,113214,205783,109824,229099,264668,130586,215370,230955,223841,122952,105600,260959,161654,306129,228609,132795,291130,291130
60011484	1302	166048,196130,301105,283217,196190,222153,289558,325574,196339,248662,432882,445433,509367,528668,196392,662649,196488,166612,280563,489025,196670,848234,867440,813776,1113825,886837,195853,933842,730866,762349,715974,787922,196706,847877,865909,785660,969936,196130,978019,765922,913400,196190,933085,1038559,810152,971578,196339,1049602,855722,897017,672716,196392,783043,874130,195859,717738,720401,605426,1064050,1171507,1009123,1045534,1101265,829614,196087,676081,677533,773910,196976,618253,984749,1231634,1535789,631392,195976,699790,565322,932369,634499,547151,195775,456889,196700,813128,780529,794633,784079,768252,196098,904881,1042259,1005231,196163,951520,912650,572206,882233,757941,1509653,1509653
60011484	438	166353,185027,123904,283805,108740,196090,122373,195568,104703,196487,196671,182607,143155,164383,137185,179870,140263,291864,106173,289559,116864,325573,124958,297708,179934,225129,172829,153117,223143,129179,252713,152011,143907,332161,307996,122496,165888,113194,265550,210267,469321,176963,116030,139886,118351,186879,261303,195774,257903,255856,147840,125319,303070,310750,292667,331424,410569,585211,504496,208140,102784,181934,322582,207867,127772,233526,185788,382276,443234,240413,240413
60011484	1338	166049,301104,289644,222152,196191,283217,196130,289556,196337,325572,359731,635249,671283,855721,824385,196393,1048957,196488,273909,461361,776189,1299027,867440,196671,813778,1113824,886837,933843,730865,715972,762350,787920,377905,847879,865909,785660,969938,196130,978020,765922,913399,196191,933084,196337,1038561,810155,855721,1049603,824385,897018,196393,672717,971578,874129,783041,195857,605424,720401,717739,1064050,1171508,196576,1045534,1101265,676077,829616,196090,984745,677534,773911,196977,629521,618255,1231632,932368,195977,631393,699790,565321,913880,634499,547152,195774,456887,196698,813128,780528,784080,794634,768253,196099,951520,904881,1042259,912648,882232,1005230,804884,1114876,1114876
60011484	1376	166050,301106,289642,222152,196193,196126,289558,283216,196339,462230,528347,971578,1049603,855722,824384,1048958,196486,464096,461362,776187,867438,1299026,196670,813777,886837,1113825,195852,933841,730867,762348,715974,787920,196705,847878,865908,785658,969938,978020,765922,913398,388933,933085,196339,1038560,810155,855722,1049603,824384,971578,897020,672719,196391,874128,783043,195858,720399,605425,717737,196575,1064052,1171505,1101265,984749,1045534,829617,676079,196088,773912,677534,196974,618254,629524,1231633,913875,195976,631392,932369,699788,565318,195774,547153,456888,634499,196699,813129,784078,794632,768253,780528,951520,1042259,196099,238112,781771,1780229,147965,750899,1164638,1532181,125283,960577,1077616,1077616
60011484	524	166049,308812,309627,299294,196089,202706,196577,166250,137095,196486,125977,103354,196671,195850,158012,155349,263869,319556,354663,196707,397839,418443,311306,420210,430737,317141,394689,415548,129443,359729,462232,432885,352860,339767,296922,102427,102784,405042,115870,213662,237952,166674,110876,153871,121187,226688,123904,115456,125312,127064,670016,196577,733457,438720,672432,580879,462165,423808,196089,208583,700373,576137,122496,277087,140698,136220,675913,101022,156288,276407,102784,228531,106652,159183,164380,108416,109824,110874,330375,248802,258617,453393,321719,200989,102784,104192,490918,128128,372564,109467,137984,145024,484193,159104,133760,167552,140800,390082,534042,110988,116864,172563,412011,153926,147659,153472,112436,541014,541014
60011484	761	166048,196088,184996,196976,210268,498288,280554,196486,209534,108112,345903,196670,191392,381351,571188,422854,195852,331183,426434,196706,471337,566734,365600,516243,590333,483080,629600,196130,636534,765923,933085,196189,913398,1038558,810154,971579,855720,221683,1049603,824383,897019,672718,783043,717737,874126,605424,1064052,720399,196577,137166,116030,137984,139392,1171506,283008,143616,260100,984747,148042,149248,420853,150656,152064,255228,229607,196088,108061,807008,618254,773910,677534,629524,1231632,201344,842613,103836,631393,139314,515770,109468,111232,426008,112640,145856,114048,146432,699789,115582,187109,254862,116987,300029,118272,152064,119680,456888,153472,122700,243584,207564,156411,185554,127666,316800,128128,160512,129536,160909,130944,163908,132352,780530,119628,133884,136232,136700,740973,158305,817634,229984,113908,905557,196163,528239,882233,882866,462615,601453,196690,226194,220702,112640,816906,229504,174123,119806,121088,122496,1077616,676516,106654,195983,180249,218240,505472,181632,111232,183040,184448,266885,132208,276211,268928,560604,263189,240476,240476
60011484	810	241103,368517,309626,377789,308810,166355,293344,196088,196487,280555,209531,108113,345904,191392,196670,337096,571188,422856,134136,620198,481374,715974,762350,787922,196706,847877,865910,785660,969937,978017,765921,913399,933082,1038561,810155,971579,1049601,855722,227601,125885,824383,669416,874128,1341751,195859,261197,459202,717738,774675,1064051,1045533,1101265,984748,1171508,676080,829615,311291,157696,618255,208545,160802,684154,196975,172765,203806,104192,105600,759605,215927,1070832,170403,220698,171897,226688,174592,115456,913880,353300,116893,374928,178722,190080,180224,191177,188206,517606,124029,386193,456887,125312,186541,392832,198729,291981,534738,133298,133760,595905,135168,136576,197092,137984,102428,104192,141864,904881,142818,326656,143616,109824,145024,111232,146432,112640,1042259,147840,217173,149248,115580,130255,152188,118946,153472,695477,223965,240768,309760,225280,157696,122961,109116,161713,158848,398226,254973,559834,118272,736968,561933,135292,136576,725073,137984,128787,128787
60011484	985	196392,211720,227368,236020,166050,194755,387636,280556,196487,209534,196671,108113,345902,191392,381348,601789,783911,620196,762349,730867,715972,787921,196705,847878,785660,865908,969937,196130,978020,765920,913400,196192,933083,106169,810154,1038560,971579,855722,1795493,897018,672718,874129,261159,783040,717737,605425,720398,196575,1171507,1045534,369470,1047361,984748,829617,196090,374528,676080,773912,677535,277813,196975,618254,195852,629522,932369,413148,631393,195976,500730,213213,214016,699788,138092,634499,195772,1231633,936810,172850,196699,813129,257340,449756,257664,259072,330772,262973,457277,527104,230912,641908,115580,201344,146337,115456,1042260,116864,554818,912648,196163,677522,112286,126846,882234,350592,118272,601453,445362,196691,132478,176791,133760,121213,135168,122496,736968,136576,249216,126720,278925,278925
60011484	1020	196338,196392,164534,281228,179931,195858,236021,258313,227369,211720,166049,531188,196485,133782,819491,196671,288886,381351,716273,571185,601788,195852,620197,730866,762349,787921,715973,847877,865909,785659,969937,390852,978017,765923,913400,196190,933085,1038559,810154,971579,1049602,196338,855722,824385,897019,207654,672717,874128,122496,195858,717739,720400,605424,1064049,551557,196575,1171508,1101261,984749,829613,196089,676080,986752,773910,196975,677534,629525,1231634,618253,932369,913879,195976,431452,699786,133868,262852,439900,634499,107251,446940,225280,813129,111858,456889,196698,108061,109824,111232,780530,112640,768254,257341,465721,235136,352877,204020,118396,694178,119805,727614,121088,242176,122496,1005233,196163,268605,381568,128128,489335,882230,131070,499516,572205,101935,101935
