1	149291
2	160631
3	198581
4	225836
5	126873
6	239356
7	198690
8	329620
9	198976
10	138855
11	343970
12	570261
13	541534
14	198694
15	504254
16	479332
17	511555
18	475188
19	389112
20	909734
21	762995
22	1574331
23	1342748
24	198807
25	1671294
26	1059036
27	1233787
28	1497056
29	1691971
30	199127
31	1623269
32	1200082
33	1398306
34	1253695
35	1359688
36	1247557
37	813885
38	392842
39	199148
40	1178302
41	382072
42	375033
43	481639
44	535410
45	535452
46	1467225
47	1102198
48	1242529
49	1647392
50	1113131
51	1264444
52	1171904
53	1199301
54	1144580
55	1322254
56	198847
57	961768
58	1174885
59	968422
60	1556311
61	1181440
62	861098
63	1124726
64	199228
65	1077427
66	1664939
67	2209624
68	387104
69	668290
70	657694
71	670985
72	537333
73	1108921
74	629208
75	454096
76	1069247
77	1071293
78	1497590
79	409301
80	199120
81	145931
