id,genre,title
1179080,Oscar-winning Movies,The Full Monty
983454,Oscar-winning Movies,Sophie's Choice
70058803,Oscar-winning Movies,Bugsy
70095140,Oscar-winning Movies,Slumdog Millionaire
60031232,Oscar-winning Movies,Mystic River
70100084,Oscar-winning Movies,Milk
70100380,Oscar-winning Movies,The Curious Case of Benjamin Button
80049939,Comedies,Goosebumps
70273670,Comedies,DuckTales the Movie: Treasure of the Lost Lamp
70102569,Comedies,Monsters vs. Aliens
70045282,Comedies,Flushed Away
80185876,Comedies,Trolls Holiday Special
70041957,Comedies,Barnyard
70028891,Comedies,The Perfect Man
70075480,Movies for ages 3 to 4,Kung Fu Panda
80071348,Movies for ages 3 to 4,Kung Fu Panda 3
70126574,Movies for ages 3 to 4,Kung Fu Panda 2
60021868,Movies for ages 3 to 4,The Many Adventures of Winnie the Pooh
70197201,Movies for ages 3 to 4,The Gruffalo
60031264,Movies for ages 3 to 4,Dr. Seuss' The Cat in the Hat
60000724,Award-Winning Movies,Forrest Gump
80161371,Award-Winning Movies,"Your Name. – Gestern, heute und für immer"
70059982,Award-Winning Movies,Knocked Up
70178639,Award-Winning Movies,Jumping the Broom
18164546,Award-Winning Movies,What Dreams May Come
70244437,Award-Winning Movies,The Great Gatsby
445386,Award-Winning Movies,Dirty Dancing
70035180,Award-Winning Movies,Match Point
70104313,Award-Winning Movies,Seven Pounds
60000361,Award-Winning Movies,The Princess Bride
693960,Award-Winning Movies,Legends of the Fall
60022998,Award-Winning Movies,About a Boy
70135883,Award-Winning Movies,Just Wright
80037688,Award-Winning Movies,Brooklyn
70117902,Award-Winning Movies,Up in the Air
70181730,Award-Winning Movies,Midnight in Paris
70028891,Romantic Comedies,The Perfect Man
70291097,Romantic Comedies,About Last Night
70124574,Romantic Comedies,It's Complicated
80168189,Romantic Comedies,Alex Strangelove
80117531,Romantic Comedies,When We First Met
70101700,Romantic Comedies,Ghosts of Girlfriends Past
70111324,Romantic Comedies,"Angus, Thongs and Perfect Snogging"
81005364,Romantic Comedies,Zero
70119197,Romantic Comedies,Did You Hear About the Morgans?
70254350,Romantic Comedies,Chennai Express
70123923,Romantic Comedies,The Back-Up Plan
80993432,Romantic Comedies,Systemfehler - Wenn Inge tanzt
81113918,Romantic Comedies,Luka Chuppi
80101827,Oscar-winning Movies,Die Weißhelme
60004564,Oscar-winning Movies,An Officer and a Gentleman
1181488,Oscar-winning Movies,As Good as It Gets
70231922,Oscar-winning Movies,Argo
70270362,Oscar-winning Movies,Blue Jasmine
70046279,Oscar-winning Movies,An Inconvenient Truth
60027942,Oscar-winning Movies,The Battle of Midway
265137,Oscar-winning Movies,Arthur
70112741,Oscar-winning Movies,The Cove
60001220,Thrillers,Jaws
950149,Thrillers,Seven
70207663,Thrillers,The Girl with the Dragon Tattoo
80230507,Movies for ages 3 to 4,Angela's Christmas
70273670,Movies for ages 3 to 4,DuckTales the Movie: Treasure of the Lost Lamp
80185876,Movies for ages 3 to 4,Trolls Holiday Special
70021655,Movies for ages 3 to 4,Wallace & Gromit: The Curse of the Were-Rabbit
80151644,Movies for ages 3 to 4,Puss in Book: Trapped in an Epic Tale
80999069,Movies for ages 3 to 4,Super Monsters Furever Friends
80057058,Movies for ages 3 to 4,The Peanuts Movie
60022176,Movies for ages 3 to 4,Tom and Jerry: The Movie
80005737,Movies for ages 3 to 4,The Gruffalo's Child
80012535,Movies for ages 3 to 4,My Little Pony Equestria Girls: Rainbow Rocks
80101096,Movies for ages 3 to 4,Kung Fu Panda: Secrets of the Scroll
81018563,Movies for ages 3 to 4,My Little Pony Equestria Girls: Forgotten Friendship
70077554,Movies for ages 3 to 4,Horton Hears a Who!
70276351,Movies for ages 3 to 4,My Little Pony: Equestria Girls
70204562,Movies for ages 3 to 4,Urmel voll in Fahrt
80999063,Movies for ages 3 to 4,Super Monsters Save Halloween
80092857,Movies for ages 3 to 4,Pup Star
70303496,Award-Winning Movies,"PK – Andere Sterne, Andere Sitten"
70112492,Award-Winning Movies,(500) Days of Summer
70097585,Award-Winning Movies,Vicky Cristina Barcelona
70242563,Award-Winning Movies,Paradies: Liebe
70020694,Award-Winning Movies,Gone with the Wind
80244709,Award-Winning Movies,Ali's Wedding
70303426,Award-Winning Movies,2 States
60020906,Award-Winning Movies,Lagaan – Es war einmal in Indien
60031262,Award-Winning Movies,Love Actually
70278933,Award-Winning Movies,Her
60023132,Award-Winning Movies,84 Charing Cross Road
70085612,Award-Winning Movies,Jab we met – Als ich Dich traf
70058803,Award-Winning Movies,Bugsy
70095140,Award-Winning Movies,Slumdog Millionaire
70100380,Award-Winning Movies,The Curious Case of Benjamin Button
81087033,Romantic Comedies,Le goût des merveilles
80141339,Romantic Comedies,Traumfrauen
80160994,Romantic Comedies,Alles nur eine Frage des Geschmacks
80991033,Romantic Comedies,Lust Stories
80224054,Romantic Comedies,Christmas Wedding Planner
70044592,Romantic Comedies,Catch and Release
70019506,Romantic Comedies,Hitch
60034584,Romantic Comedies,The Terminal
70108392,Romantic Comedies,Confessions of a Shopaholic
80227116,Romantic Comedies,Görümce
70138790,Romantic Comedies,How Do You Know
70120143,Romantic Comedies,The Switch
70276715,Romantic Comedies,The Best Man Holiday
902003,Thrillers,Reservoir Dogs
80099204,Thrillers,The Bad Batch
70044689,Thrillers,The Departed
80007079,Thrillers,No Good Deed
14546747,Thrillers,Silence of the Lambs
70117925,Thrillers,Public Enemy No. 1 – Todestrieb
70071613,Thrillers,No Country for Old Men
80050060,Thrillers,Bridge of Spies
70035180,Thrillers,Match Point
70274337,Thrillers,Gravity
70107140,Thrillers,Public Enemy No. 1 – Mordinstinkt
873159,Thrillers,Primal Fear
70243460,Thrillers,Captain Phillips
80201175,Thrillers,Mom
81039381,Thrillers,Andhadhun
17672318,Thrillers,12 Monkeys
80199806,Thrillers,Gun City
80100937,Thrillers,I Don't Feel at Home in This World Anymore
81020543,Movies for ages 3 to 4,Sylvanian Families: A Town of Dreams 
81018565,Movies for ages 3 to 4,My Little Pony Equestria Girls: Rollercoaster of Friendship
81020544,Movies for ages 3 to 4,Sylvanian Families: The Treasure of Sylvania Village 
80999067,Movies for ages 3 to 4,Super Monsters and the Wish Star
80189866,Movies for ages 3 to 4,Pup Star: World Tour
80073100,Movies for ages 3 to 4,My Little Pony Equestria Girls: Friendship Games
60034386,Movies for ages 3 to 4,The Swan Princess
80989043,Movies for ages 3 to 4,Puppy Star Christmas
80189954,Movies for ages 3 to 4,Pup Star: Better 2Gether
80208104,Movies for ages 3 to 4,Beat Bugs: All Together Now
70207976,Movies for ages 3 to 4,Mullewapp – Das große Kinoabenteuer der Freunde
18021979,Movies for ages 3 to 4,The Rugrats Movie
60003540,Movies for ages 3 to 4,Rugrats in Paris: The Movie
848028,Movies for ages 3 to 4,The Pebble and the Penguin
80090672,Movies for ages 3 to 4,Bob's Broken Sleigh
80995078,Movies for ages 3 to 4,Little Singham in London
80177339,Movies for ages 3 to 4,Motu und Patlu: Der König der Könige
60004564,Award-Winning Movies,An Officer and a Gentleman
1181488,Award-Winning Movies,As Good as It Gets
70011210,Award-Winning Movies,Closer
70236569,Award-Winning Movies,Elementarteilchen
70176968,Award-Winning Movies,Tanu Weds Manu
60023171,Award-Winning Movies,Comedian Harmonists
70219525,Award-Winning Movies,Barfi – Liebe braucht keine Worte
265137,Award-Winning Movies,Arthur
764186,Award-Winning Movies,The Mirror Has Two Faces
60011325,Award-Winning Movies,The Remains of the Day
70019007,Award-Winning Movies,Gegen die Wand
70089214,Award-Winning Movies,"Du liebst mich, du liebst mich nicht – Jaane tu... ya jaane na"
60034929,Award-Winning Movies,She's Gotta Have It
60035870,Award-Winning Movies,Mein Glück liegt in deiner Hand
70270871,Award-Winning Movies,The Best Offer
70242943,Romantic Comedies,Sexual Chronicles of a French Family
81018165,Romantic Comedies,Ailecek Saskiniz
80000641,Romantic Comedies,Two Night Stand
70208103,Romantic Comedies,The Five-Year Engagement
80171705,Romantic Comedies,Le Jour J – Eine ungeplante Hochzeit
60000361,Romantic Comedies,The Princess Bride
60029678,Romantic Comedies,Sixteen Candles
70274338,Romantic Comedies,Baggage Claim
70298250,Romantic Comedies,Blended
70011203,Romantic Comedies,Bridget Jones: The Edge of Reason
70059988,Action,Rush Hour 3
60020801,Action,Rush Hour 2
17236928,Action,Rush Hour
70056425,Thrillers,Das Leben der Anderen
60036246,Thrillers,Collateral
60020435,Thrillers,Memento
60031232,Thrillers,Mystic River
80121843,Thrillers,Paesa – Der Mann mit den tausend Gesichtern
80045292,Thrillers,The Perfect Guy
70065115,Thrillers,Gone Baby Gone
70231922,Thrillers,Argo
879522,Thrillers,Psycho
70236020,Thrillers,Kahaani
70285730,Thrillers,Ugly
80991809,Thrillers,Time Share
80149139,Thrillers,Visaranai
80240715,Independent Movies,ROMA
880640,Independent Movies,Pulp Fiction
70307940,Movies for ages 3 to 4,Als der Weihnachtsmann vom Himmel fiel
60024925,Family Sci-Fi & Fantasy,Harry Potter and the Chamber of Secrets
70213513,Family Sci-Fi & Fantasy,Brave
70021648,Family Sci-Fi & Fantasy,Charlie and the Chocolate Factory
80166319,Family Sci-Fi & Fantasy,The Little Mermaid
80048061,Family Sci-Fi & Fantasy,Hotel Transylvania 2
70109893,Family Sci-Fi & Fantasy,How to Train Your Dragon
60034567,Family Sci-Fi & Fantasy,Harry Potter and the Prisoner of Azkaban
70021660,Family Sci-Fi & Fantasy,Harry Potter and the Goblet of Fire
60034572,Family Sci-Fi & Fantasy,Shrek 2
60004479,Family Sci-Fi & Fantasy,"Monsters, Inc."
777869,Award-Winning Movies,Mr. Deeds Goes to Town
19207412,Award-Winning Movies,Maine Pyar Kiya
60011261,Award-Winning Movies,The More the Merrier
70129078,Award-Winning Movies,Glücksritter
80175421,French Movies,Kein Mann für leichte Stunden
81087033,French Movies,Le goût des merveilles
80160994,French Movies,Alles nur eine Frage des Geschmacks
70242943,French Movies,Sexual Chronicles of a French Family
80171705,French Movies,Le Jour J – Eine ungeplante Hochzeit
80123744,French Movies,Blind Date
70250461,French Movies,The Day I Saw Your Heart
80046643,French Movies,School's Out
70301482,French Movies,Die Schöne und das Biest
81027190,French Movies,Unser Paris
60032272,French Movies,L'Effrontee
660602,French Movies,Jules und Jim
80156683,French Movies,Geheimnis der Arktis
80194737,French Movies,Blockbuster
80172958,Independent Movies,Newness
60029167,Action,Bad Boys II
70202148,Action,Sherlock Holmes: A Game of Shadows
70103526,Action,The A-Team
70021641,Action,Mr. & Mrs. Smith
70020728,Action,Kung Fu Hustle
70269489,Action,RED 2
70058024,Action,Ocean's Thirteen
60000221,Action,Sie nannten ihn Knochenbrecher
60022980,Action,The Tuxedo
70139377,Action,RED
60029814,Action,True Lies
70011211,Action,Ocean's Twelve
70117699,Action,The Green Hornet
1150694,Action,Beverly Hills Ninja
80093213,Action,Anacleto: Insgeheim Agent
70130432,Action,Die Rückkehr zu den 36 Kammern der Shaolin
70026792,Action,Love on Delivery
70095265,Action,"Bon Cop, Bad Cop"
70014531,Action,"Look Out, Officer!"
80044545,Independent Movies,Beasts of No Nation
80073823,Independent Movies,Room
80037280,Independent Movies,The Witch
60003378,Independent Movies,Billy Elliot
70075064,Independent Movies,Into the Wild
70295915,Independent Movies,The Grand Budapest Hotel
60029208,Independent Movies,Thirteen
80058477,Independent Movies,The Danish Girl
80171405,Independent Movies,Beach Rats
80000643,Independent Movies,Birdman or (The Unexpected Virtue of Ignorance)
80117458,Independent Movies,First Match
70043945,Independent Movies,Friends with Money
80175694,Independent Movies,Mudbound
60025061,Independent Movies,Der Pianist
80988892,Family Sci-Fi & Fantasy,Next Gen
70243449,Family Sci-Fi & Fantasy,Rise of the Guardians
70113007,Family Sci-Fi & Fantasy,Cloudy with a Chance of Meatballs
986399,Family Sci-Fi & Fantasy,Space Jam
70208102,Family Sci-Fi & Fantasy,Dr. Seuss' The Lorax
70307653,Family Sci-Fi & Fantasy,Pan
70058027,Family Sci-Fi & Fantasy,Harry Potter and the Order of the Phoenix
70060017,Family Sci-Fi & Fantasy,The Water Horse: Legend of the Deep
60030118,Family Sci-Fi & Fantasy,Casper
70117295,Family Sci-Fi & Fantasy,Shrek Forever After
60010110,Family Sci-Fi & Fantasy,Back to the Future
70044595,Family Sci-Fi & Fantasy,Monster House
70120525,Family Sci-Fi & Fantasy,Percy Jackson & the Olympians: The Lightning Thief
80168189,Independent Movies,Alex Strangelove
80081770,Independent Movies,Black
70112492,Independent Movies,(500) Days of Summer
70097585,Independent Movies,Vicky Cristina Barcelona
70242563,Independent Movies,Paradies: Liebe
70251540,Independent Movies,Now Is Good
80244709,Independent Movies,Ali's Wedding
80184676,Independent Movies,Juanita
80115857,Independent Movies,The Discovery
80098287,Independent Movies,Lovesong
80115118,Independent Movies,Duck Butter
81029383,Independent Movies,Der Baum des Blutes
80045922,Independent Movies,6 Years
70120827,Independent Movies,Never Let Me Go
70095140,Independent Movies,Slumdog Millionaire
14606161,Action,The Big Hit
60027334,Action,"My Schoolmate, the Barbarian"
80997861,Action,The Young Vagabond
70218755,Family Comedies,Diary of a Wimpy Kid: Dog Days
80988892,Family Comedies,Next Gen
70060010,Family Comedies,Bee Movie
70077512,Family Comedies,The Game Plan
510854,Family Comedies,The Flintstones
70099116,Family Comedies,Madagascar: Escape 2 Africa
70113007,Family Comedies,Cloudy with a Chance of Meatballs
986399,Family Comedies,Space Jam
80063956,Family Comedies,Alvin and the Chipmunks: The Road Chip
81012340,Independent Movies,Scheherazade
70112492,Independent Movies,(500) Days of Summer
80098810,Independent Movies,Sandsturm
70097585,Independent Movies,Vicky Cristina Barcelona
70242563,Independent Movies,Paradies: Liebe
467895,Independent Movies,Easy Rider
60031214,Independent Movies,Lost in Translation
80244709,Independent Movies,Ali's Wedding
80100937,Independent Movies,I Don't Feel at Home in This World Anymore
18957965,Independent Movies,The Blair Witch Project
80061341,Independent Movies,Spotlight
1179080,Independent Movies,The Full Monty
60020435,Independent Movies,Memento
70095140,Independent Movies,Slumdog Millionaire
70115887,Family Sci-Fi & Fantasy,Harry Potter and the Deathly Hallows: Part 1
60000485,Family Sci-Fi & Fantasy,Kirikou and the Sorceress
70099612,Family Sci-Fi & Fantasy,Harry Potter and the Half-Blood Prince
70047102,Family Sci-Fi & Fantasy,Shrek the Third
70141972,Family Sci-Fi & Fantasy,The Smurfs
60036639,Family Sci-Fi & Fantasy,Mary Poppins
70215452,Family Sci-Fi & Fantasy,Mirror Mirror
70077556,Family Sci-Fi & Fantasy,The Spiderwick Chronicles
70305898,Family Sci-Fi & Fantasy,The Book of Life
70269568,Family Sci-Fi & Fantasy,The Smurfs 2
70124805,Family Sci-Fi & Fantasy,Tron: Legacy
60024059,Family Sci-Fi & Fantasy,Back to the Future Part III
80057298,Independent Movies,By the Sea
81027190,Independent Movies,Unser Paris
70140547,Independent Movies,The Art of Getting By
70301625,Independent Movies,Love Steaks
80222256,Independent Movies,The Feels
80171022,Independent Movies,The Incredible Jessica James
70301620,Independent Movies,Rezeta
80179373,Independent Movies,The Clapper
80117746,Independent Movies,Blue Jay
70236569,Independent Movies,Elementarteilchen
70083128,Independent Movies,After Sex
80160362,Independent Movies,Everybody Loves Somebody
80016590,Independent Movies,The Second Best Exotic Marigold Hotel
80106505,Independent Movies,Loev
660602,Independent Movies,Jules und Jim
80018695,Independent Movies,Margarita with a Straw
70060002,Family Comedies,Mr. Bean's Holiday
70170262,Family Comedies,Diary of a Wimpy Kid: Rodrick Rules
596974,Family Comedies,Home Alone
70126574,Family Comedies,Kung Fu Panda 2
60030118,Family Comedies,Casper
70117295,Family Comedies,Shrek Forever After
60010110,Family Comedies,Back to the Future
70044595,Family Comedies,Monster House
70044882,Family Comedies,Over the Hedge
70107121,Family Comedies,Ice Age: Dawn of the Dinosaurs
596983,Family Comedies,Home Alone 2: Lost in New York
60022502,Family Comedies,It Takes Two
70299858,Independent Movies,I Origins
70100084,Independent Movies,Milk
80059440,Independent Movies,The Chosen Ones
80131280,Independent Movies,Sunday's Illness
70266673,Independent Movies,All Is Lost
70270362,Independent Movies,Blue Jasmine
70236569,Independent Movies,Elementarteilchen
80037760,Independent Movies,Me and Earl and the Dying Girl
80998427,Independent Movies,Und atmen Sie normal weiter
70257864,Independent Movies,Paradies: Glaube
60031261,Independent Movies,21 Grams
1180077,Independent Movies,Boogie Nights
80115686,Independent Movies,Dhanak
60000440,Independent Movies,Magnolia
70120085,Family Sci-Fi & Fantasy,Harry Potter and the Deathly Hallows: Part 2
70237069,Family Sci-Fi & Fantasy,Asterix bei den Olympischen Spielen
60003895,Family Sci-Fi & Fantasy,The Sword in the Stone
70120612,Family Sci-Fi & Fantasy,Megamind
60031264,Family Sci-Fi & Fantasy,Dr. Seuss' The Cat in the Hat
70178621,Family Sci-Fi & Fantasy,Journey 2: The Mysterious Island
60010111,Family Sci-Fi & Fantasy,Back to the Future Part II
70004125,Family Sci-Fi & Fantasy,"Honey, I Shrunk the Kids"
80049939,Family Sci-Fi & Fantasy,Goosebumps
70102569,Family Sci-Fi & Fantasy,Monsters vs. Aliens
80185876,Family Sci-Fi & Fantasy,Trolls Holiday Special
70115630,Family Sci-Fi & Fantasy,The Chronicles of Narnia: The Voyage of the Dawn Treader
81012857,Family Sci-Fi & Fantasy,A Witches' Ball
80134527,Independent Movies,Win It All
80103512,Independent Movies,The Girl from the Song
80120934,Independent Movies,Liebe mich!
80174569,Independent Movies,Nackt
80060297,Independent Movies,Manhattan Romance
81033429,Independent Movies,15. August
70241595,Independent Movies,Straight A's
70267238,Independent Movies,Breathe In
80135138,Independent Movies,LuTo
60034929,Independent Movies,She's Gotta Have It
80194737,Independent Movies,Blockbuster
80076240,Independent Movies,Asthma
80146759,Independent Movies,Tramps
80167628,Independent Movies,The Lovers
80114501,Independent Movies,Opening Night
70002007,Family Comedies,Shark Tale
70202053,Family Comedies,Puss in Boots
70047102,Family Comedies,Shrek the Third
70141972,Family Comedies,The Smurfs
80131731,Family Comedies,The Lego Batman Movie
80190146,Family Comedies,Jessica Darling's It List
60036639,Family Comedies,Mary Poppins
80008240,Family Comedies,Vorstadt Krokodile
70215452,Family Comedies,Mirror Mirror
80199682,Family Comedies,The Christmas Chronicles
60028694,Family Comedies,Dennis the Menace
70269568,Family Comedies,The Smurfs 2
70290904,Independent Movies,B.A. Pass
80991809,Independent Movies,Time Share
70260515,Independent Movies,Shahid
80038420,Independent Movies,Advantageous
60034929,Independent Movies,She's Gotta Have It
952082,Independent Movies,"sex, lies, and videotape"
80038288,Independent Movies,Umrika
70141619,Independent Movies,Last Exit to Brooklyn
60001104,Independent Movies,Daughters of the Dust
80109296,Independent Movies,Wer singt da?
80098288,Independent Movies,Other People
70303425,Independent Movies,Filmistaan
80084756,Independent Movies,Chittagong
70299811,Independent Movies,Liar's Dice
70084799,Family Sci-Fi & Fantasy,Indiana Jones and the Kingdom of the Crystal Skull
60022398,Family Sci-Fi & Fantasy,E.T. the Extra-Terrestrial
70222783,Family Sci-Fi & Fantasy,Asterix & Obelix gegen Caesar
70119441,Family Sci-Fi & Fantasy,The Last Airbender
70045865,Family Sci-Fi & Fantasy,Night at the Museum
70243343,Family Sci-Fi & Fantasy,Percy Jackson: Sea of Monsters
80026431,Family Sci-Fi & Fantasy,Dragons: Dawn of the Dragon Racers
80999069,Family Sci-Fi & Fantasy,Super Monsters Furever Friends
660954,Family Sci-Fi & Fantasy,Jumanji
80012535,Family Sci-Fi & Fantasy,My Little Pony Equestria Girls: Rainbow Rocks
70235768,Family Sci-Fi & Fantasy,My Babysitter's a Vampire: The Movie
70243344,Family Sci-Fi & Fantasy,Epic
80167699,Family Sci-Fi & Fantasy,Albion: The Enchanted Stallion
80095530,Independent Movies,Haraamkhor
80108386,Independent Movies,X: Past Is Present
70052286,Independent Movies,Kicking and Screaming
70140922,Romantic Comedies,Just Go With It
81031939,Romantic Comedies,Trotz allem
80202920,Romantic Comedies,Someone Great
80075563,Romantic Comedies,How to Be Single
70296965,Romantic Comedies,Tyler Perry's The Single Moms Club
70272768,Romantic Comedies,Türkisch für Anfänger
70123920,Romantic Comedies,Easy A
70097579,Romantic Comedies,Mamma Mia!
80141858,Family Comedies,LEGO Jurassic World: The Indominus Escape
70295666,Family Comedies,Rio 2
70039543,Family Comedies,The Bugs Bunny Road Runner Movie
60024059,Family Comedies,Back to the Future Part III
70045274,Family Comedies,Evan Almighty
80173603,Family Comedies,Die Wilden Hühner
70237069,Family Comedies,Asterix bei den Olympischen Spielen
70120612,Family Comedies,Megamind
60031264,Family Comedies,Dr. Seuss' The Cat in the Hat
70018726,Family Comedies,Are We There Yet?
60023596,Family Comedies,Like Mike
60022702,Family Comedies,Ice Age
80084454,Independent Movies,Fandry
80017218,Independent Movies,Court
60001650,Sci-Fi & Fantasy,Men in Black
70305903,Sci-Fi & Fantasy,Interstellar
70109892,Sci-Fi & Fantasy,Avatar
60002360,Sci-Fi & Fantasy,Jurassic Park
60036230,Sci-Fi & Fantasy,Spider-Man 2
60010110,Sci-Fi & Fantasy,Back to the Future
70213514,Sci-Fi & Fantasy,The Dark Knight Rises
80058399,Sci-Fi & Fantasy,The Martian
80161371,Sci-Fi & Fantasy,"Your Name. – Gestern, heute und für immer"
70079583,Sci-Fi & Fantasy,The Dark Knight
70120085,Sci-Fi & Fantasy,Harry Potter and the Deathly Hallows: Part 2
60010111,Sci-Fi & Fantasy,Back to the Future Part II
70306702,Family Sci-Fi & Fantasy,Zapped
60000361,Family Sci-Fi & Fantasy,The Princess Bride
70103525,Family Sci-Fi & Fantasy,Night at the Museum 2: Battle of the Smithsonian
70109891,Family Sci-Fi & Fantasy,Planet 51
70276351,Family Sci-Fi & Fantasy,My Little Pony: Equestria Girls
70305932,Family Sci-Fi & Fantasy,Night at the Museum: Secret of the Tomb
80084779,Family Sci-Fi & Fantasy,Santa's Little Helper
80107372,Family Sci-Fi & Fantasy,My Little Pony Equestria Girls: Legend of Everfree
70018296,Family Sci-Fi & Fantasy,Lemony Snicket's A Series of Unfortunate Events
80999063,Family Sci-Fi & Fantasy,Super Monsters Save Halloween
80063800,Family Sci-Fi & Fantasy,Der Junge und das Biest
80065322,Family Sci-Fi & Fantasy,Hui Buh – das Schlossgespenst
80142058,Romantic Comedies,Naked
80184100,Romantic Comedies,Set It Up
80239639,Romantic Comedies,Sierra Burgess Is a Loser
70167075,Romantic Comedies,Friends with Benefits
21304015,Romantic Comedies,Notting Hill
80175421,Romantic Comedies,Kein Mann für leichte Stunden
80038361,Romantic Comedies,Aloha
70167068,Romantic Comedies,"Crazy, Stupid, Love"
70159317,Romantic Comedies,No Strings Attached
70084801,Romantic Comedies,Sex and the City: The Movie
70261674,Romantic Comedies,About Time
80195049,Romantic Comedies,Ibiza
391018,Romantic Comedies,Coming to America
60010111,Family Comedies,Back to the Future Part II
70038134,Family Comedies,Ice Age: The Meltdown
70137742,Family Comedies,Rango
80065320,Family Comedies,Die wilden Hühner und die Liebe
70004125,Family Comedies,"Honey, I Shrunk the Kids"
80105067,Family Comedies,Middle School: The Worst Years of My Life
70127239,Family Comedies,You Again
80049939,Family Comedies,Goosebumps
70273670,Family Comedies,DuckTales the Movie: Treasure of the Lost Lamp
70102569,Family Comedies,Monsters vs. Aliens
70045282,Family Comedies,Flushed Away
80185876,Family Comedies,Trolls Holiday Special
18164546,Sci-Fi & Fantasy,What Dreams May Come
70102569,Sci-Fi & Fantasy,Monsters vs. Aliens
70021664,Sci-Fi & Fantasy,King Kong
70084799,Sci-Fi & Fantasy,Indiana Jones and the Kingdom of the Crystal Skull
60022398,Sci-Fi & Fantasy,E.T. the Extra-Terrestrial
70112367,Sci-Fi & Fantasy,The Lovely Bones
60028202,Sci-Fi & Fantasy,Terminator 2: Judgment Day
1154386,Sci-Fi & Fantasy,The Fifth Element
70274337,Sci-Fi & Fantasy,Gravity
60004480,Sci-Fi & Fantasy,The Lord of the Rings: The Fellowship of the Ring
60000361,Sci-Fi & Fantasy,The Princess Bride
60000363,Sci-Fi & Fantasy,Independence Day
70270364,Sci-Fi & Fantasy,Snowpiercer
70109891,Sci-Fi & Fantasy,Planet 51
17672318,Sci-Fi & Fantasy,12 Monkeys
70303496,Sci-Fi & Fantasy,"PK – Andere Sterne, Andere Sitten"
60029358,Sci-Fi & Fantasy,Aliens
70304298,Family Sci-Fi & Fantasy,Silent
80999067,Family Sci-Fi & Fantasy,Super Monsters and the Wish Star
81079230,International Movies,Lucky Luke
70060002,International Movies,Mr. Bean's Holiday
70237069,International Movies,Asterix bei den Olympischen Spielen
70242347,International Movies,Astérix & Obélix: Au service de sa Majesté
80988262,International Movies,Going for Gold
70222783,International Movies,Asterix & Obelix gegen Caesar
80063800,International Movies,Der Junge und das Biest
81035837,International Movies,From Japan to Egypt
80217121,International Movies,The Breadwinner
70172957,International Movies,Almanya – Willkommen in Deutschland
80078599,International Movies,Little Witch Academia: The Enchanted Parade
80170999,International Movies,Hundeklau leicht gemacht
27904586,International Movies,Joseph and the Amazing Technicolor Dreamcoat
80996378,International Movies,Die Perlmutterfarbe
80204923,Family Adventures,Benji
70103759,Romantic Comedies,The Ugly Truth
70045854,Romantic Comedies,The Holiday
60000724,Romantic Comedies,Forrest Gump
80189630,Romantic Comedies,Nappily Ever After
60000577,Romantic Comedies,Grease
70128696,Romantic Comedies,The Bounty Hunter
70131764,Romantic Comedies,Life as We Know It
60026122,Romantic Comedies,How to Lose a Guy in 10 Days
70042688,Romantic Comedies,The Break-Up
70296523,Romantic Comedies,The Other Woman
384406,Romantic Comedies,Clueless
70084800,Romantic Comedies,Forgetting Sarah Marshall
70093223,Romantic Comedies,Made of Honor
70041957,Family Comedies,Barnyard
70028891,Family Comedies,The Perfect Man
70021655,Family Comedies,Wallace & Gromit: The Curse of the Were-Rabbit
70242347,Family Comedies,Astérix & Obélix: Au service de sa Majesté
80031800,Family Comedies,Pee-wee's Big Holiday
80151644,Family Comedies,Puss in Book: Trapped in an Epic Tale
70058008,Family Comedies,Are We Done Yet?
60027936,Family Comedies,Air Bud: Spikes Back
60031259,Family Comedies,Looney Tunes: Back in Action
70222783,Family Comedies,Asterix & Obelix gegen Caesar
70045865,Family Comedies,Night at the Museum
60027684,Family Comedies,The Lizzie McGuire Movie
70278933,Sci-Fi & Fantasy,Her
70299858,Sci-Fi & Fantasy,I Origins
725033,Sci-Fi & Fantasy,Mad Max Beyond Thunderdome
70134425,Sci-Fi & Fantasy,Summer Wars
383466,Sci-Fi & Fantasy,A Clockwork Orange
70144496,Sci-Fi & Fantasy,Close Encounters of the Third Kind
80214451,Sci-Fi & Fantasy,Along with the Gods: The Two Worlds
70001548,Sci-Fi & Fantasy,Ghost in the Shell 2: Innocence
80038420,Sci-Fi & Fantasy,Advantageous
70019012,Crime Movies,Casino
60011152,Crime Movies,The Godfather
14546747,Crime Movies,Silence of the Lambs
70071613,Crime Movies,No Country for Old Men
70035180,Crime Movies,Match Point
328438,Crime Movies,Boyz n the Hood
873159,Crime Movies,Primal Fear
60011663,Crime Movies,The Godfather: Part II
14607635,Family Adventures,Mulan
60020916,Family Adventures,Spy Kids
70289949,Family Adventures,The Lego Movie
60034567,Family Adventures,Harry Potter and the Prisoner of Azkaban
70273612,Family Adventures,Cloudy with a Chance of Meatballs 2
80071348,Family Adventures,Kung Fu Panda 3
60034572,Family Adventures,Shrek 2
81046846,Family Adventures,Pokémon the Movie: I Choose You!
70060010,Family Adventures,Bee Movie
70099116,Family Adventures,Madagascar: Escape 2 Africa
80063956,Family Adventures,Alvin and the Chipmunks: The Road Chip
70307653,Family Adventures,Pan
70053831,Romantic Comedies,Norbit
70059982,Romantic Comedies,Knocked Up
70178639,Romantic Comedies,Jumping the Broom
1154359,Romantic Comedies,My Best Friend's Wedding
70218677,Romantic Comedies,Think Like a Man
